Time: 969.7533316612244
         906194041 function calls (896892143 primitive calls) in 1000.890 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 ssl.py:158(TLSVersion)
        1    0.000    0.000    0.000    0.000 ssl.py:362(_ASN1Object)
        4    0.000    0.000    0.002    0.001 ssl.py:367(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:383(Purpose)
        1    0.000    0.000    0.000    0.000 ssl.py:390(SSLContext)
        1    0.000    0.000    0.000    0.000 ssl.py:642(SSLObject)
       15    0.000    0.000    0.000    0.000 ssl.py:795(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 ssl.py:801(SSLSocket)
        1    0.000    0.000    0.012    0.012 ssl.py:91(<module>)
        1    0.000    0.000    0.000    0.000 stata.py:1004(StataReader)
        1    0.000    0.000    0.001    0.001 stata.py:11(<module>)
        1    0.000    0.000    0.000    0.000 stata.py:1993(StataWriter)
        1    0.000    0.000    0.000    0.000 stata.py:2638(StataStrLWriter)
        1    0.000    0.000    0.000    0.000 stata.py:2815(StataWriter117)
        1    0.000    0.000    0.000    0.000 stata.py:3179(StataWriterUTF8)
        1    0.000    0.000    0.000    0.000 stata.py:473(PossiblePrecisionLoss)
        1    0.000    0.000    0.000    0.000 stata.py:483(ValueLabelTypeMismatch)
        1    0.000    0.000    0.000    0.000 stata.py:494(InvalidColumnName)
        1    0.000    0.000    0.000    0.000 stata.py:598(StataValueLabel)
        1    0.000    0.000    0.000    0.000 stata.py:715(StataMissingValue)
        1    0.000    0.000    0.000    0.000 stata.py:840(StataParser)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:16(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        1    0.000    0.000    0.002    0.002 string.py:15(<module>)
        1    0.000    0.000    0.000    0.000 string.py:175(Formatter)
        1    0.000    0.000    0.000    0.000 string.py:55(_TemplateMetaclass)
        1    0.000    0.000    0.002    0.002 string.py:65(__init__)
        1    0.000    0.000    0.000    0.000 string.py:78(Template)
        1    0.000    0.000    0.000    0.000 string_.py:1(<module>)
        1    0.000    0.000    0.000    0.000 string_.py:22(StringDtype)
       10    0.000    0.000    0.000    0.000 string_.py:271(_create_arithmetic_method)
        1    0.000    0.000    0.000    0.000 string_.py:311(_add_arithmetic_ops)
        1    0.000    0.000    0.000    0.000 string_.py:86(StringArray)
        1    0.000    0.000    0.006    0.006 strings.py:1(<module>)
       58    0.000    0.000    0.000    0.000 strings.py:1892(forbid_nonstring_types)
       58    0.000    0.000    0.001    0.000 strings.py:1941(_forbid_nonstring_types)
       16    0.000    0.000    0.000    0.000 strings.py:1960(_noarg_wrapper)
        4    0.000    0.000    0.000    0.000 strings.py:1982(_pat_wrapper)
       16    0.000    0.000    0.000    0.000 strings.py:2015(copy)
       16    0.000    0.000    0.000    0.000 strings.py:2018(do_copy)
        1    0.001    0.001    0.005    0.005 strings.py:2026(StringMethods)
        1    0.000    0.000    0.000    0.000 struct.py:3(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:129(STARTUPINFO)
        1    0.000    0.000    0.000    0.000 subprocess.py:199(Handle)
        1    0.000    0.000    0.000    0.000 subprocess.py:414(CompletedProcess)
        1    0.000    0.000    0.004    0.004 subprocess.py:42(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:57(SubprocessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:60(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:633(Popen)
        1    0.000    0.000    0.000    0.000 subprocess.py:97(TimeoutExpired)
        1    0.000    0.000    0.001    0.001 sysconfig.py:10(<module>)
        2    0.000    0.000    0.000    0.000 sysconfig.py:129(get_python_lib)
        1    0.000    0.000    0.000    0.000 sysconfig.py:44(_is_python_source_dir)
        1    0.000    0.000    0.000    0.000 sysconfig.py:454(_init_nt)
        1    0.000    0.000    0.000    0.000 sysconfig.py:473(get_config_vars)
        2    0.000    0.000    0.000    0.000 sysconfig.py:53(_fix_pcbuild)
        1    0.000    0.000    0.000    0.000 sysconfig.py:61(_python_build)
        1    0.000    0.000    0.000    0.000 sysconfig.py:81(get_python_version)
        1    0.000    0.000    0.000    0.000 sysconfig.py:89(get_python_inc)
        1    0.000    0.000    0.000    0.000 system_info.py:1019(fftw2_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1031(fftw3_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1043(dfftw_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1052(sfftw_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1061(fftw_threads_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1070(dfftw_threads_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1079(sfftw_threads_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1088(djbfft_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1124(mkl_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1193(lapack_mkl_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1197(blas_mkl_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1201(atlas_info)
        1    0.000    0.000    0.126    0.126 system_info.py:130(<module>)
        1    0.000    0.000    0.000    0.000 system_info.py:1312(atlas_blas_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1341(atlas_threads_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1346(atlas_blas_threads_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1351(lapack_atlas_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1355(lapack_atlas_threads_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1359(atlas_3_10_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1365(atlas_3_10_blas_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1394(atlas_3_10_threads_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1401(atlas_3_10_blas_threads_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1406(lapack_atlas_3_10_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1410(lapack_atlas_3_10_threads_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1414(lapack_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1432(lapack_src_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1633(lapack_opt_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1763(_ilp64_opt_info_mixin)
        1    0.000    0.000    0.000    0.000 system_info.py:1781(lapack_ilp64_opt_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1794(lapack_ilp64_plain_opt_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1800(lapack64__opt_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1805(blas_opt_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1906(blas_ilp64_opt_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1919(blas_ilp64_plain_opt_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1924(blas64__opt_info)
        1    0.000    0.000    0.000    0.000 system_info.py:1929(blas_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2024(openblas_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2168(openblas_lapack_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2175(openblas_clapack_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2178(openblas_ilp64_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2191(openblas_ilp64_lapack_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2200(openblas64__info)
        1    0.000    0.000    0.000    0.000 system_info.py:2208(openblas64__lapack_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2211(blis_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2234(flame_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2310(accelerate_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2364(blas_src_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2416(x11_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2446(_numpy_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2516(numarray_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2521(Numeric_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2526(numpy_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2531(numerix_info)
        1    0.000    0.000    0.000    0.000 system_info.py:256(<listcomp>)
        1    0.000    0.000    0.000    0.000 system_info.py:2568(f2py_info)
        1    0.000    0.000    0.000    0.000 system_info.py:257(<listcomp>)
        2    0.000    0.000    0.000    0.000 system_info.py:258(add_system_root)
        1    0.000    0.000    0.000    0.000 system_info.py:2580(boost_python_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2619(agg2_info)
        4    0.000    0.000    0.000    0.000 system_info.py:266(<genexpr>)
        1    0.000    0.000    0.000    0.000 system_info.py:2661(_pkg_config_info)
        6    0.000    0.000    0.000    0.000 system_info.py:268(<genexpr>)
        1    0.000    0.000    0.000    0.000 system_info.py:2750(wx_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2761(gdk_pixbuf_xlib_2_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2767(gdk_pixbuf_2_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2773(gdk_x11_2_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2779(gdk_2_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2785(gdk_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2791(gtkp_x11_2_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2797(gtkp_2_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2803(xft_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2809(freetype2_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2815(amd_info)
        1    0.000    0.000    0.000    0.000 system_info.py:2846(umfpack_info)
        1    0.000    0.000    0.001    0.001 system_info.py:343(<listcomp>)
        1    0.000    0.000    0.000    0.000 system_info.py:344(<listcomp>)
        1    0.000    0.000    0.001    0.001 system_info.py:345(<listcomp>)
        1    0.000    0.000    0.000    0.000 system_info.py:346(<listcomp>)
        1    0.000    0.000    0.000    0.000 system_info.py:474(NotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:478(AliasedOptionError)
        1    0.000    0.000    0.000    0.000 system_info.py:484(AtlasNotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:492(FlameNotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:499(LapackNotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:507(LapackSrcNotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:515(LapackILP64NotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:522(BlasOptNotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:529(BlasNotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:536(BlasILP64NotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:543(BlasSrcNotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:551(FFTWNotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:559(DJBFFTNotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:567(NumericNotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:573(X11NotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:577(UmfpackNotFoundError)
        1    0.000    0.000    0.000    0.000 system_info.py:585(system_info)
        1    0.000    0.000    0.000    0.000 system_info.py:958(fft_opt_info)
        1    0.000    0.000    0.000    0.000 system_info.py:972(fftw_info)
        1    0.000    0.000    0.000    0.000 tempfile.py:132(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:24(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:414(_TemporaryFileCloser)
        1    0.000    0.000    0.000    0.000 tempfile.py:457(_TemporaryFileWrapper)
        1    0.000    0.000    0.000    0.000 tempfile.py:627(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:777(TemporaryDirectory)
        1    0.000    0.000    0.002    0.002 termui.py:1(<module>)
        1    0.000    0.000    0.011    0.011 testing.py:3(<module>)
        2    0.000    0.000    0.000    0.000 textwrap.py:115(__init__)
        2    0.000    0.000    0.000    0.000 textwrap.py:146(_munge_whitespace)
        2    0.000    0.000    0.000    0.000 textwrap.py:160(_split)
        2    0.000    0.000    0.000    0.000 textwrap.py:179(<listcomp>)
        2    0.000    0.000    0.000    0.000 textwrap.py:233(_wrap_chunks)
        2    0.000    0.000    0.000    0.000 textwrap.py:336(_split_chunks)
        2    0.000    0.000    0.000    0.000 textwrap.py:342(wrap)
        2    0.000    0.000    0.000    0.000 textwrap.py:356(fill)
        2    0.000    0.000    0.000    0.000 textwrap.py:381(fill)
      508    0.006    0.000    0.071    0.000 textwrap.py:414(dedent)
       20    0.000    0.000    0.000    0.000 threading.py:1225(current_thread)
        4    0.000    0.000    0.000    0.000 threading.py:75(RLock)
        1    0.000    0.000    0.000    0.000 tile.py:3(<module>)
        2    0.000    0.000    0.001    0.001 timedeltas.py:1(<module>)
        1    0.000    0.000    0.000    0.000 timedeltas.py:3(<module>)
        1    0.000    0.000    0.000    0.000 timedeltas.py:37(TimedeltaDelegateMixin)
        1    0.000    0.000    0.000    0.000 timedeltas.py:49(TimedeltaIndex)
        4    0.000    0.000    0.000    0.000 timedeltas.py:53(_field_accessor)
        1    0.000    0.000    0.000    0.000 timedeltas.py:69(TimedeltaArray)
        1    0.000    0.000    0.000    0.000 topology.py:14(Validating)
 28290368   10.917    0.000   14.260    0.000 topology.py:16(_validate)
        1    0.000    0.000    0.000    0.000 topology.py:23(Delegating)
       51    0.000    0.000    0.000    0.000 topology.py:25(__init__)
        1    0.000    0.000    0.000    0.000 topology.py:42(BinaryRealProperty)
        1    0.000    0.000    0.000    0.000 topology.py:52(UnaryRealProperty)
   615008    1.244    0.000    1.638    0.000 topology.py:54(__call__)
        1    0.000    0.000    0.000    0.000 topology.py:61(BinaryTopologicalOp)
        1    0.000    0.000    0.000    0.000 topology.py:74(UnaryTopologicalOp)
  3690048   43.001    0.000   45.354    0.000 topology.py:76(__call__)
        1    0.000    0.000    0.000    0.000 topology.py:8(<module>)
        1    0.000    0.000    0.006    0.006 transform.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transform.py:17(TransformMethodsMixin)
   615008    0.257    0.000    0.358    0.000 transform.py:86(guard_transform)
        1    0.000    0.000    0.000    0.000 transformer.py:120(Transformer)
        1    0.000    0.000    0.000    0.000 transformer.py:26(TransformerGroup)
        1    0.000    0.000    0.006    0.006 transformer.py:3(<module>)
        1    0.000    0.000    0.002    0.002 twodim_base.py:3(<module>)
        1    0.000    0.000    0.005    0.005 type_check.py:3(<module>)
        1    0.000    0.000    0.000    0.000 types.py:1(<module>)
        1    0.000    0.000    0.000    0.000 types.py:103(UnprocessedParamType)
        1    0.000    0.000    0.000    0.000 types.py:113(StringParamType)
        1    0.000    0.000    0.000    0.000 types.py:137(Choice)
   615133    0.532    0.000    0.774    0.000 types.py:164(__get__)
        1    0.000    0.000    0.000    0.000 types.py:17(ParamType)
        1    0.000    0.000    0.000    0.000 types.py:208(DateTime)
        1    0.000    0.000    0.000    0.000 types.py:260(IntParamType)
        1    0.000    0.000    0.000    0.000 types.py:273(IntRange)
        1    0.000    0.000    0.000    0.000 types.py:332(FloatParamType)
        1    0.000    0.000    0.000    0.000 types.py:347(FloatRange)
        1    0.000    0.000    0.000    0.000 types.py:406(BoolParamType)
        1    0.000    0.000    0.000    0.000 types.py:423(UUIDParameterType)
        1    0.000    0.000    0.000    0.000 types.py:440(File)
        1    0.000    0.000    0.000    0.000 types.py:527(Path)
        2    0.000    0.000    0.000    0.000 types.py:560(__init__)
        1    0.000    0.000    0.000    0.000 types.py:654(Tuple)
       23    0.000    0.000    0.000    0.000 types.py:688(convert_type)
        1    0.000    0.000    0.000    0.000 types.py:79(CompositeParamType)
        1    0.000    0.000    0.000    0.000 types.py:87(FuncParamType)
        2    0.000    0.000    0.000    0.000 typing.py:1071(overload)
        1    0.000    0.000    0.000    0.000 typing.py:1100(_ProtocolMeta)
      754    0.003    0.000    0.006    0.000 typing.py:113(_type_check)
        1    0.000    0.000    0.000    0.000 typing.py:1168(_Protocol)
        2    0.000    0.000    0.000    0.000 typing.py:1180(__class_getitem__)
       38    0.000    0.000    0.001    0.000 typing.py:1202(_alias)
        1    0.000    0.000    0.000    0.000 typing.py:1288(SupportsInt)
        1    0.000    0.000    0.000    0.000 typing.py:1297(SupportsFloat)
        1    0.000    0.000    0.000    0.000 typing.py:1306(SupportsComplex)
        1    0.000    0.000    0.000    0.000 typing.py:1315(SupportsBytes)
        1    0.000    0.000    0.000    0.000 typing.py:1324(SupportsAbs)
        1    0.000    0.000    0.000    0.000 typing.py:1333(SupportsRound)
        1    0.000    0.000    0.000    0.000 typing.py:1364(NamedTupleMeta)
        1    0.000    0.000    0.000    0.000 typing.py:1366(__new__)
        1    0.000    0.000    0.000    0.000 typing.py:1395(NamedTuple)
        1    0.000    0.000    0.000    0.000 typing.py:1490(IO)
        1    0.000    0.000    0.000    0.000 typing.py:1586(BinaryIO)
        1    0.000    0.000    0.000    0.000 typing.py:1600(TextIO)
        1    0.000    0.000    0.000    0.000 typing.py:1630(io)
        1    0.000    0.000    0.000    0.000 typing.py:1645(re)
      395    0.001    0.000    0.001    0.000 typing.py:165(_collect_type_vars)
      152    0.000    0.000    0.000    0.000 typing.py:176(<listcomp>)
  115/109    0.001    0.000    0.005    0.000 typing.py:180(_subs_tvars)
        1    0.000    0.000    0.003    0.003 typing.py:19(<module>)
      112    0.000    0.000    0.000    0.000 typing.py:199(_check_generic)
      186    0.001    0.000    0.002    0.000 typing.py:212(_remove_dups_flatten)
        4    0.000    0.000    0.000    0.000 typing.py:241(_tp_cache)
1123/1042    0.002    0.000    0.032    0.000 typing.py:248(inner)
        1    0.000    0.000    0.000    0.000 typing.py:274(_Final)
        5    0.000    0.000    0.000    0.000 typing.py:279(__init_subclass__)
        1    0.000    0.000    0.000    0.000 typing.py:283(_Immutable)
        1    0.000    0.000    0.000    0.000 typing.py:293(_SpecialForm)
        5    0.000    0.000    0.000    0.000 typing.py:300(__new__)
        5    0.000    0.000    0.000    0.000 typing.py:313(__init__)
      516    0.000    0.000    0.000    0.000 typing.py:317(__eq__)
     1101    0.001    0.000    0.001    0.000 typing.py:322(__hash__)
  265/186    0.003    0.000    0.015    0.000 typing.py:340(__getitem__)
      599    0.000    0.000    0.003    0.000 typing.py:351(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:438(ForwardRef)
       50    0.000    0.000    0.002    0.000 typing.py:445(__init__)
       12    0.000    0.000    0.000    0.000 typing.py:473(__eq__)
      117    0.000    0.000    0.000    0.000 typing.py:481(__hash__)
        1    0.000    0.000    0.000    0.000 typing.py:488(TypeVar)
       19    0.000    0.000    0.001    0.000 typing.py:535(__init__)
       32    0.000    0.000    0.000    0.000 typing.py:547(<genexpr>)
     2919    0.002    0.000    0.004    0.000 typing.py:595(_is_dunder)
        1    0.000    0.000    0.000    0.000 typing.py:599(_GenericAlias)
      389    0.003    0.000    0.014    0.000 typing.py:608(__init__)
     1153    0.000    0.000    0.000    0.000 typing.py:618(<genexpr>)
      109    0.001    0.000    0.008    0.000 typing.py:626(__getitem__)
      249    0.000    0.000    0.002    0.000 typing.py:634(<genexpr>)
      158    0.000    0.000    0.007    0.000 typing.py:638(copy_with)
      500    0.000    0.000    0.000    0.000 typing.py:660(__eq__)
 1317/912    0.002    0.000    0.003    0.000 typing.py:669(__hash__)
        6    0.000    0.000    0.000    0.000 typing.py:685(__mro_entries__)
        1    0.000    0.000    0.000    0.000 typing.py:691(<genexpr>)
     2919    0.006    0.000    0.009    0.000 typing.py:709(__setattr__)
        2    0.000    0.000    0.000    0.000 typing.py:715(__instancecheck__)
        2    0.000    0.000    0.000    0.000 typing.py:718(__subclasscheck__)
        1    0.000    0.000    0.000    0.000 typing.py:745(_VariadicGenericAlias)
       99    0.000    0.000    0.005    0.000 typing.py:749(__getitem__)
       49    0.000    0.000    0.004    0.000 typing.py:765(__getitem_inner__)
      109    0.000    0.000    0.001    0.000 typing.py:777(<genexpr>)
       20    0.000    0.000    0.000    0.000 typing.py:786(<genexpr>)
        1    0.000    0.000    0.000    0.000 typing.py:792(Generic)
        5    0.000    0.000    0.000    0.000 typing.py:824(__class_getitem__)
       10    0.000    0.000    0.000    0.000 typing.py:832(<genexpr>)
        2    0.000    0.000    0.000    0.000 typing.py:835(<genexpr>)
       11    0.000    0.000    0.000    0.000 typing.py:849(__init_subclass__)
        1    0.000    0.000    0.000    0.000 typing.py:887(_TypingEmpty)
        1    0.000    0.000    0.000    0.000 typing.py:894(_TypingEllipsis)
       10    0.000    0.000    0.000    0.000 typing.py:898(cast)
        1    0.000    0.000    0.000    0.000 tz.py:1036(tzstr)
        1    0.000    0.000    0.000    0.000 tz.py:1156(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 tz.py:1167(_tzicalvtz)
        1    0.000    0.000    0.000    0.000 tz.py:1253(tzical)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 tz.py:1470(__get_gettz)
        1    0.000    0.000    0.000    0.000 tz.py:1475(GettzFunc)
        1    0.000    0.000    0.000    0.000 tz.py:1545(__init__)
        1    0.000    0.000    0.000    0.000 tz.py:201(tzlocal)
        1    0.000    0.000    0.000    0.000 tz.py:328(_ttinfo)
        1    0.000    0.000    0.000    0.000 tz.py:373(_tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
        1    0.000    0.000    0.000    0.000 tz.py:41(tzutc)
        1    0.000    0.000    0.000    0.000 tz.py:874(tzrange)
        1    0.000    0.000    0.017    0.017 tz.py:9(<module>)
        1    0.000    0.000    0.000    0.000 tzfile.py:12(_byte_string)
        1    0.000    0.000    0.000    0.000 tzfile.py:3(<module>)
        1    0.000    0.000    0.001    0.001 tzinfo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tzinfo.py:156(DstTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:18(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 tzinfo.py:66(BaseTzInfo)
        1    0.000    0.000    0.000    0.000 tzinfo.py:76(StaticTzInfo)
        1    0.000    0.000    0.000    0.000 ufunclike.py:18(_deprecate_out_named_y)
        3    0.000    0.000    0.000    0.000 ufunclike.py:43(_fix_out_named_y)
        1    0.000    0.000    0.001    0.001 ufunclike.py:5(<module>)
        3    0.000    0.000    0.000    0.000 ufunclike.py:60(_fix_and_maybe_deprecate_out_named_y)
        1    0.000    0.000    0.000    0.000 umath.py:7(<module>)
        1    0.000    0.000    0.000    0.000 unixccompiler.py:14(<module>)
        1    0.000    0.000    0.002    0.002 unixccompiler.py:4(<module>)
        1    0.000    0.000    0.000    0.000 unixccompiler.py:45(UnixCCompiler)
        3    0.000    0.000    0.000    0.000 util.py:1(<module>)
        3    0.000    0.000    0.000    0.000 util.py:18(get_platform)
        1    0.000    0.000    0.000    0.000 util.py:5(<module>)
        1    0.000    0.000    0.000    0.000 util.py:530(Mixin2to3)
        2    0.000    0.000    0.002    0.001 utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:133(_get_indent)
        1    0.000    0.000    0.000    0.000 utils.py:147(deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:159(KeepOpenFile)
        1    0.000    0.000    0.009    0.009 utils.py:2(<module>)
   615008    1.403    0.000  203.234    0.000 utils.py:28(rasterize_geom)
        1    0.000    0.000    0.001    0.001 utils.py:3(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:433(PacifyFlushWrapper)
        1    0.000    0.000    0.023    0.023 utils.py:5(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:53(_set_function_name)
        1    0.000    0.000    0.000    0.000 utils.py:58(_Deprecate)
        1    0.000    0.000    0.000    0.000 utils.py:70(__init__)
        1    0.000    0.000    0.000    0.000 utils.py:75(__call__)
        2    0.000    0.000    0.000    0.000 utils.py:78(check_stats)
        1    0.000    0.000    0.000    0.000 utils.py:83(LazyFile)
        1    0.000    0.000    0.000    0.000 uu.py:31(<module>)
        1    0.000    0.000    0.000    0.000 uu.py:39(Error)
   615060    2.787    0.000    3.618    0.000 uuid.py:121(__init__)
   615056    2.079    0.000    2.079    0.000 uuid.py:266(__str__)
        1    0.000    0.000    0.002    0.002 uuid.py:45(<module>)
        1    0.000    0.000    0.000    0.000 uuid.py:63(SafeUUID)
        1    0.000    0.000    0.000    0.000 uuid.py:69(UUID)
   615056    1.388    0.000    6.050    0.000 uuid.py:759(uuid4)
        1    0.000    0.000    0.000    0.000 validators.py:142(_ProvidesValidator)
        1    0.000    0.000    0.000    0.000 validators.py:184(_OptionalValidator)
        2    0.000    0.000    0.000    0.000 validators.py:200(optional)
        1    0.000    0.000    0.000    0.000 validators.py:218(_InValidator)
        1    0.000    0.000    0.000    0.000 validators.py:259(_IsCallableValidator)
        1    0.000    0.000    0.000    0.000 validators.py:26(_InstanceOfValidator)
        5    0.000    0.000    0.000    0.000 validators.py:281(is_callable)
        1    0.000    0.000    0.000    0.000 validators.py:296(_DeepIterable)
        1    0.000    0.000    0.005    0.005 validators.py:3(<module>)
       12    0.000    0.000    0.000    0.000 validators.py:30(__call__)
        1    0.000    0.000    0.000    0.000 validators.py:343(_DeepMapping)
        4    0.000    0.000    0.000    0.000 validators.py:54(instance_of)
        1    0.000    0.000    0.000    0.000 validators.py:70(_MatchesReValidator)
        1    0.000    0.000    0.000    0.000 version.py:267(LooseVersion)
        1    0.000    0.000    0.001    0.001 version.py:27(<module>)
       27    0.000    0.000    0.000    0.000 version.py:302(__init__)
       27    0.000    0.000    0.000    0.000 version.py:307(parse)
        1    0.000    0.000    0.000    0.000 version.py:31(Version)
       27    0.000    0.000    0.000    0.000 version.py:312(<listcomp>)
        1    0.000    0.000    0.000    0.000 version.py:323(__str__)
       16    0.000    0.000    0.000    0.000 version.py:331(_cmp)
        1    0.000    0.000    0.000    0.000 version.py:5(<module>)
        7    0.000    0.000    0.000    0.000 version.py:51(__lt__)
        8    0.000    0.000    0.000    0.000 version.py:57(__le__)
        1    0.000    0.000    0.000    0.000 version.py:69(__ge__)
        1    0.000    0.000    0.001    0.001 version.py:93(StrictVersion)
        1    0.000    0.000    0.000    0.000 vfs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vfs.py:22(<listcomp>)
        1    0.000    0.000    0.000    0.000 vfs.py:25(<listcomp>)
        1    0.000    0.000    0.036    0.036 vrt.py:1(<module>)
        1    0.000    0.000    0.000    0.000 vrt.py:15(WarpedVRT)
        3    0.000    0.000    0.001    0.000 warnings.py:130(filterwarnings)
        1    0.000    0.000    0.000    0.000 warnings.py:165(simplefilter)
        4    0.000    0.000    0.000    0.000 warnings.py:181(_add_filter)
        1    0.000    0.000    0.000    0.000 warnings.py:449(__init__)
        1    0.000    0.000    0.000    0.000 warnings.py:470(__enter__)
        1    0.000    0.000    0.000    0.000 warnings.py:489(__exit__)
        1    0.000    0.000    0.001    0.001 warp.py:1(<module>)
        1    0.000    0.000    0.000    0.000 warp.py:19(<listcomp>)
        1    0.000    0.000    0.000    0.000 warp.py:20(<listcomp>)
        4    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        4    0.000    0.000    0.000    0.000 weakref.py:290(update)
        4    0.000    0.000    0.000    0.000 weakref.py:356(__init__)
        1    0.000    0.000    0.000    0.000 win.py:125(tzwinbase)
        1    0.000    0.000    0.000    0.000 win.py:202(tzwin)
        1    0.000    0.000    0.000    0.000 win.py:259(tzwinlocal)
        1    0.000    0.000    0.000    0.000 win.py:34(_settzkeyname)
